# k-path  spin-up  spin-down  difference  arrow-start  arrow-end


# Band 1
0.933 -12.767 -12.768 0.002 NaN NaN ""
0.915 -12.762 -12.764 0.001 NaN NaN ""
0.898 -12.759 -12.760 0.001 NaN NaN ""
0.881 -12.756 -12.757 0.001 NaN NaN ""
0.864 -12.754 -12.755 0.000 NaN NaN ""
0.846 -12.754 -12.754 0.000 NaN NaN ""
0.846 -12.754 -12.754 0.000 NaN NaN ""
0.829 -12.755 -12.754 0.000 NaN NaN ""
0.812 -12.757 -12.756 0.001 NaN NaN ""
0.794 -12.760 -12.759 0.001 NaN NaN ""
0.777 -12.764 -12.762 0.001 NaN NaN ""
0.760 -12.768 -12.767 0.002 NaN NaN ""
0.743 -12.774 -12.772 0.002 NaN NaN ""
0.725 -12.780 -12.778 0.001 NaN NaN ""
0.708 -12.786 -12.785 0.001 NaN NaN ""
0.691 -12.793 -12.792 0.001 NaN NaN ""
0.674 -12.800 -12.800 0.000 NaN NaN ""
0.656 -12.808 -12.808 0.000 NaN NaN ""
0.639 -12.816 -12.817 0.001 NaN NaN ""
0.622 -12.824 -12.825 0.001 NaN NaN ""
0.604 -12.832 -12.834 0.002 NaN NaN ""
0.587 -12.840 -12.843 0.002 NaN NaN ""
0.570 -12.848 -12.851 0.003 NaN NaN ""
0.553 -12.857 -12.860 0.003 NaN NaN ""
0.535 -12.865 -12.868 0.004 NaN NaN ""
0.518 -12.873 -12.877 0.004 NaN NaN ""
0.501 -12.881 -12.885 0.004 NaN NaN ""
0.484 -12.889 -12.893 0.005 NaN NaN ""
0.466 -12.897 -12.901 0.005 NaN NaN ""
0.449 -12.904 -12.909 0.005 NaN NaN ""
0.432 -12.911 -12.917 0.005 NaN NaN ""
0.414 -12.918 -12.924 0.006 NaN NaN ""
0.397 -12.925 -12.931 0.006 NaN NaN ""
0.380 -12.931 -12.937 0.006 NaN NaN ""
0.363 -12.937 -12.943 0.006 NaN NaN ""
0.345 -12.943 -12.949 0.006 NaN NaN ""
0.328 -12.949 -12.955 0.006 NaN NaN ""
0.311 -12.954 -12.960 0.006 NaN NaN ""
0.294 -12.958 -12.965 0.006 NaN NaN ""
0.276 -12.963 -12.969 0.006 NaN NaN ""
0.259 -12.967 -12.973 0.006 NaN NaN ""
0.242 -12.971 -12.977 0.006 NaN NaN ""
0.225 -12.974 -12.980 0.006 NaN NaN ""
0.207 -12.977 -12.983 0.006 NaN NaN ""
